date,sku_id,weekly_demand,forecast_demand,forecast_error
2025-12-22,SKU00012,10,11.147195952804468,-1.1471959528044682
2025-12-29,SKU00012,9,11.126871355881326,-2.1268713558813257
2026-01-05,SKU00012,10,8.172310980829186,1.8276890191708137
2025-11-17,SKU00013,20,24.083362882382982,-4.083362882382982
2025-11-24,SKU00013,25,25.443538210089596,-0.4435382100895957
2025-12-01,SKU00013,15,23.454424309177853,-8.454424309177853
2025-12-08,SKU00013,25,22.540233293953957,2.459766706046043
2025-12-15,SKU00013,21,24.098443050698098,-3.098443050698098
2025-12-22,SKU00013,20,22.107148776850266,-2.1071487768502664
2025-12-29,SKU00013,23,24.201744160588824,-1.2017441605888237
2026-01-05,SKU00013,5,15.822023564435588,-10.822023564435588
2025-11-17,SKU00014,6,9.05218107299658,-3.0521810729965804
2025-11-24,SKU00014,7,9.02332503187752,-2.023325031877521
2025-12-01,SKU00014,6,9.513390167945449,-3.513390167945449
2025-12-08,SKU00014,9,9.211301888731139,-0.2113018887311391
2025-12-22,SKU00014,20,9.61611678954354,10.38388321045646
2025-12-29,SKU00014,10,9.205344189491763,0.7946558105082371
2026-01-05,SKU00014,3,7.663310671764728,-4.663310671764728
2025-11-17,SKU00015,23,23.753584278254845,-0.753584278254845
2025-11-24,SKU00015,17,20.612698742331688,-3.6126987423316876
2025-12-01,SKU00015,25,22.900241806459448,2.099758193540552
2025-12-08,SKU00015,23,23.197585054916004,-0.1975850549160043
2025-12-15,SKU00015,22,24.060324615576565,-2.0603246155765653
2025-12-22,SKU00015,9,24.06475926214762,-15.064759262147621
2025-12-29,SKU00015,24,22.826174826784758,1.173825173215242
2026-01-05,SKU00015,5,15.803324089057577,-10.803324089057577
2025-11-17,SKU00016,63,52.54645969829483,10.453540301705168
2025-11-24,SKU00016,55,59.23141979394509,-4.2314197939450935
2025-12-01,SKU00016,50,53.737350375952,-3.7373503759519977
2025-12-08,SKU00016,48,57.96138723102627,-9.961387231026272
2025-12-15,SKU00016,55,58.51696299224945,-3.5169629922494465
2025-12-22,SKU00016,72,57.38521690601802,14.614783093981977
2025-12-29,SKU00016,40,53.907054315503146,-13.907054315503146
2026-01-05,SKU00016,17,40.573160987810375,-23.573160987810375
2025-11-17,SKU00017,12,8.4335488758987,3.5664511241013006
2025-11-24,SKU00017,8,8.38278029016285,-0.38278029016285053
2025-12-01,SKU00017,13,9.131715862846464,3.8682841371535357
2025-12-08,SKU00017,11,9.299477237626801,1.7005227623731987
2025-12-15,SKU00017,8,10.114514723777846,-2.1145147237778463
2025-12-29,SKU00017,19,10.067032069403776,8.932967930596224
2026-01-05,SKU00017,4,8.94558796378006,-4.94558796378006
2025-11-17,SKU00018,3,9.017769169905485,-6.017769169905485
2025-11-24,SKU00018,14,10.046905991958784,3.953094008041216
2025-12-01,SKU00018,11,11.373512839466295,-0.37351283946629543
2025-12-08,SKU00018,7,10.309796755501127,-3.309796755501127
2025-12-15,SKU00018,9,10.421360852039642,-1.4213608520396424
2025-12-22,SKU00018,13,10.56002582494532,2.4399741750546795
2025-12-29,SKU00018,6,11.184288905431748,-5.184288905431748
2026-01-05,SKU00018,4,7.56311845371142,-3.5631184537114198
2025-11-17,SKU00019,30,25.24112686138151,4.75887313861849
2025-11-24,SKU00019,20,28.710609166129686,-8.710609166129686
2025-12-01,SKU00019,37,27.12496907106229,9.875030928937711
2025-12-08,SKU00019,28,29.224709903667467,-1.224709903667467
2025-12-15,SKU00019,44,28.920092593847542,15.079907406152458
2025-12-22,SKU00019,47,29.520549154795294,17.479450845204706
2025-12-29,SKU00019,44,32.72839312858887,11.27160687141113
2026-01-05,SKU00019,17,21.07240782394089,-4.072407823940889
2025-11-17,SKU00020,117,116.80478906223226,0.19521093776774023
2025-11-24,SKU00020,88,123.02840632843892,-35.02840632843892
2025-12-01,SKU00020,80,112.35278312577944,-32.35278312577944
2025-12-08,SKU00020,34,109.23872510550999,-75.23872510550999
2025-12-15,SKU00020,24,72.10587727550225,-48.10587727550225
2025-12-22,SKU00020,31,50.4720804152418,-19.4720804152418
2025-12-29,SKU00020,112,57.84085442101059,54.15914557898941
2026-01-05,SKU00020,28,58.733890328180884,-30.733890328180884
2025-11-17,SKU00021,3,11.154533314217717,-8.154533314217717
2025-11-24,SKU00021,12,10.84281949127074,1.15718050872926
2025-12-01,SKU00021,4,10.73854057108666,-6.738540571086659
2025-12-08,SKU00021,8,11.735914895089955,-3.7359148950899552
2025-12-15,SKU00021,13,11.57944823274632,1.4205517672536807
2025-12-22,SKU00021,1,11.41107098217547,-10.41107098217547
2025-12-29,SKU00021,10,10.77351043157286,-0.7735104315728591
2026-01-05,SKU00021,8,8.022424088635455,-0.02242408863545542
2025-11-17,SKU00022,17,12.579805957909368,4.420194042090632
2025-11-24,SKU00022,11,12.958511281136877,-1.958511281136877
2025-12-01,SKU00022,8,11.193723277259211,-3.1937232772592115
2025-12-08,SKU00022,10,11.409234420717715,-1.4092344207177145
2025-12-15,SKU00022,8,11.195081532205698,-3.1950815322056982
2025-12-22,SKU00022,9,11.803786581081237,-2.803786581081237
2025-12-29,SKU00022,7,11.330163412589553,-4.3301634125895525
2026-01-05,SKU00022,1,8.402777702302158,-7.402777702302158
2025-11-17,SKU00023,18,11.906782970475042,6.093217029524958
2025-11-24,SKU00023,22,12.723101722754476,9.276898277245524
2025-12-01,SKU00023,12,13.123513458947215,-1.1235134589472153
2025-12-08,SKU00023,18,13.797608719331892,4.202391280668108
2025-12-15,SKU00023,13,13.371087564249017,-0.37108756424901657
2025-12-22,SKU00023,6,12.694356117404686,-6.694356117404686
2025-12-29,SKU00023,19,14.118268412645477,4.881731587354523
2025-11-17,SKU00024,2,9.478816440687583,-7.478816440687583
2025-11-24,SKU00024,15,9.52531372298616,5.47468627701384
2025-12-01,SKU00024,21,10.082545135047361,10.917454864952639
2025-12-08,SKU00024,16,11.281283685810926,4.718716314189074
2025-12-15,SKU00024,3,10.828988013498883,-7.828988013498883
2025-12-22,SKU00024,4,10.700653524284379,-6.7006535242843785
2025-12-29,SKU00024,15,10.705034569340246,4.2949654306597544
2026-01-05,SKU00024,1,9.902809899405735,-8.902809899405735
2025-11-17,SKU00025,12,13.521265428551342,-1.5212654285513416
2025-11-24,SKU00025,11,13.214007939027258,-2.2140079390272582
2025-12-01,SKU00025,3,12.938244174531617,-9.938244174531617
2025-12-08,SKU00025,17,12.913622972265673,4.086377027734327
2025-12-15,SKU00025,11,13.57118914568458,-2.5711891456845795
2025-12-22,SKU00025,8,13.267731632473566,-5.267731632473566
2025-12-29,SKU00025,6,14.28607083100174,-8.28607083100174
2026-01-05,SKU00025,3,8.80954579398356,-5.80954579398356
2025-11-17,SKU00026,13,9.221711480932774,3.7782885190672264
2025-11-24,SKU00026,11,9.143124362559167,1.856875637440833
2025-12-01,SKU00026,8,10.144691502815226,-2.144691502815226
2025-12-08,SKU00026,3,10.264139514968603,-7.264139514968603
2025-12-15,SKU00026,19,10.309804354634302,8.690195645365698
2025-12-22,SKU00026,3,11.129839911253269,-8.129839911253269
2025-12-29,SKU00026,20,10.062409298435428,9.937590701564572
2026-01-05,SKU00026,4,9.41928141839451,-5.41928141839451
2025-11-17,SKU00027,44,34.43435434967727,9.565645650322729
2025-11-24,SKU00027,17,37.21311131291715,-20.21311131291715
2025-12-01,SKU00027,29,35.836262012149305,-6.836262012149305
2025-12-08,SKU00027,26,38.825784215109316,-12.825784215109316
2025-12-15,SKU00027,30,35.12297622563253,-5.122976225632527
2025-12-22,SKU00027,32,36.1890001856384,-4.189000185638399
2025-12-29,SKU00027,23,37.00170666137924,-14.001706661379238
2026-01-05,SKU00027,11,20.874201446589808,-9.874201446589808
2025-11-17,SKU00028,15,10.162911568921752,4.837088431078248
2025-11-24,SKU00028,12,10.07553899879272,1.9244610012072805
2025-12-01,SKU00028,21,10.622697049814658,10.377302950185342
2025-12-08,SKU00028,5,11.83239619504417,-6.83239619504417
2025-12-15,SKU00028,8,12.16708195842785,-4.1670819584278505
2025-12-22,SKU00028,6,12.879560536339854,-6.879560536339854
2025-12-29,SKU00028,14,12.470686144940096,1.529313855059904
2026-01-05,SKU00028,2,9.157448752651883,-7.157448752651883
2025-11-17,SKU00029,28,18.662626393008836,9.337373606991164
2025-11-24,SKU00029,11,22.486513896062682,-11.486513896062682
2025-12-01,SKU00029,13,19.504601407829217,-6.504601407829217
2025-12-08,SKU00029,29,19.794881863046463,9.205118136953537
2025-12-15,SKU00029,30,20.236561888243205,9.763438111756795
2025-12-22,SKU00029,25,23.339784281249344,1.6602157187506563
2025-12-29,SKU00029,23,20.62849418705667,2.3715058129433295
2026-01-05,SKU00029,4,15.290424355937601,-11.290424355937601
2025-11-17,SKU00030,32,29.195464800478852,2.8045351995211476
2025-11-24,SKU00030,35,30.530628773462567,4.469371226537433
2025-12-01,SKU00030,39,32.281068004041835,6.718931995958165
2025-12-08,SKU00030,27,34.61608096001707,-7.616080960017072
2025-12-15,SKU00030,29,33.512743548677896,-4.512743548677896
2025-12-22,SKU00030,29,32.4189723421732,-3.4189723421731983
2025-12-29,SKU00030,30,34.30770960381304,-4.307709603813038
2026-01-05,SKU00030,1,21.001349904764062,-20.001349904764062
2025-11-17,SKU00031,10,13.886206801653236,-3.886206801653236
2025-11-24,SKU00031,8,13.563142216111771,-5.563142216111771
2025-12-01,SKU00031,8,13.95368003786835,-5.9536800378683505
2025-12-08,SKU00031,17,13.505404081146064,3.4945959188539355
2025-12-15,SKU00031,8,13.964033964726447,-5.964033964726447
2025-12-22,SKU00031,5,16.237337129277012,-11.237337129277012
2025-12-29,SKU00031,16,13.893648390233281,2.106351609766719
2026-01-05,SKU00031,2,9.530175521033156,-7.530175521033156
2025-11-17,SKU00032,11,9.158470438047697,1.8415295619523029
2025-11-24,SKU00032,6,9.34726965322462,-3.34726965322462
2025-12-01,SKU00032,11,9.533402480360063,1.4665975196399366
2025-12-08,SKU00032,7,10.276143613485603,-3.276143613485603
2025-12-15,SKU00032,9,11.57735627479132,-2.5773562747913203
2025-12-22,SKU00032,7,11.279682020325643,-4.279682020325643
2025-12-29,SKU00032,12,11.09412392760594,0.9058760723940598
2025-11-17,SKU00033,7,10.886200494576563,-3.8862004945765634
2025-11-24,SKU00033,14,10.36959092229555,3.6304090777044493
2025-12-01,SKU00033,24,10.720150908186843,13.279849091813157
2025-12-08,SKU00033,26,12.699838215037191,13.300161784962809
2025-12-15,SKU00033,9,12.21600770089781,-3.2160077008978103
2025-12-22,SKU00033,11,12.40915370109238,-1.4091537010923805
2025-12-29,SKU00033,11,10.949842267731169,0.05015773226883091
2026-01-05,SKU00033,2,8.729957977046842,-6.729957977046842
2025-11-17,SKU00034,3,12.35927115011081,-9.35927115011081
2025-11-24,SKU00034,9,10.974875292877567,-1.9748752928775666
2025-12-01,SKU00034,10,10.834174613812294,-0.8341746138122943
2025-12-08,SKU00034,13,11.470097173818814,1.5299028261811856
2025-12-15,SKU00034,6,11.400954300432456,-5.400954300432456
2025-12-22,SKU00034,17,11.52680458111893,5.473195418881071
2025-12-29,SKU00034,12,11.339965523546228,0.660034476453772
2026-01-05,SKU00034,8,9.826303093408207,-1.8263030934082067
2025-11-17,SKU00035,21,12.429291365021802,8.570708634978198
2025-11-24,SKU00035,12,10.248698683183,1.7513013168170009
2025-12-01,SKU00035,2,13.803842536039324,-11.803842536039324
2025-12-08,SKU00035,10,12.975236686370215,-2.9752366863702147
2025-12-15,SKU00035,13,12.77129308324777,0.22870691675223043
2025-12-22,SKU00035,9,13.48455413150715,-4.484554131507149
2025-12-29,SKU00035,23,13.849779470845668,9.150220529154332
2026-01-05,SKU00035,2,9.787265144352398,-7.787265144352398
2025-11-17,SKU00036,40,53.488016884126324,-13.488016884126324
2025-11-24,SKU00036,40,57.063947745589694,-17.063947745589694
2025-12-01,SKU00036,57,58.346749434742115,-1.3467494347421152
2025-12-08,SKU00036,49,55.65107568925841,-6.651075689258413
2025-12-15,SKU00036,78,58.14168571344074,19.858314286559263
2025-12-22,SKU00036,64,59.50617690756807,4.493823092431931
2025-12-29,SKU00036,70,55.69814343985036,14.301856560149638
2026-01-05,SKU00036,25,39.69751384662612,-14.697513846626123
2025-11-17,SKU00037,14,10.65378226351992,3.34621773648008
2025-11-24,SKU00037,9,11.433958220637512,-2.4339582206375123
2025-12-01,SKU00037,7,10.838638300114903,-3.838638300114903
2025-12-08,SKU00037,7,11.347374057994848,-4.347374057994848
2025-12-15,SKU00037,12,11.276011118590269,0.7239888814097313
2025-12-22,SKU00037,10,10.604079834216401,-0.6040798342164013
2025-12-29,SKU00037,8,11.310762198069856,-3.310762198069856
2025-11-17,SKU00038,14,17.636755195387387,-3.636755195387387
2025-11-24,SKU00038,18,17.13454375894635,0.8654562410536499
2025-12-01,SKU00038,10,17.53179434933637,-7.531794349336369
2025-12-08,SKU00038,8,16.252363985988328,-8.252363985988328
2025-12-15,SKU00038,16,19.08405283226641,-3.0840528322664085
2025-12-22,SKU00038,14,17.029993162093806,-3.029993162093806
2025-12-29,SKU00038,19,16.114108346179563,2.885891653820437
2026-01-05,SKU00038,14,11.067588302691382,2.932411697308618
2025-11-17,SKU00039,19,11.714177790095475,7.285822209904525
2025-11-24,SKU00039,17,13.02464535939541,3.975354640604589
2025-12-01,SKU00039,16,12.456364627003449,3.543635372996551
2025-12-08,SKU00039,16,13.338460881082614,2.6615391189173856
2025-12-15,SKU00039,12,13.78554109386742,-1.7855410938674208
2025-12-22,SKU00039,14,13.402756154402978,0.5972438455970224
2025-12-29,SKU00039,11,14.983041446258845,-3.983041446258845
2026-01-05,SKU00039,4,9.531695426946701,-5.531695426946701
2025-11-17,SKU00040,8,10.850697247413532,-2.8506972474135317
2025-11-24,SKU00040,18,11.457039340081579,6.542960659918421
2025-12-01,SKU00040,14,12.291096624526867,1.7089033754731329
2025-12-08,SKU00040,25,13.643496590750104,11.356503409249896
2025-12-15,SKU00040,23,14.299808382870543,8.700191617129457
2025-12-22,SKU00040,11,14.937413177952967,-3.9374131779529673
2025-12-29,SKU00040,21,14.871941199239954,6.128058800760046
2026-01-05,SKU00040,6,9.759210014717773,-3.759210014717773
2025-11-17,SKU00041,9,9.79571628413197,-0.79571628413197
2025-11-24,SKU00041,10,9.80440704430745,0.19559295569255042
2025-12-01,SKU00041,12,10.217771032570402,1.7822289674295977
2025-12-08,SKU00041,10,10.072135787634004,-0.07213578763400363
2025-12-15,SKU00041,14,11.382747859947278,2.617252140052722
2025-12-22,SKU00041,12,10.662242536105005,1.3377574638949952
2025-12-29,SKU00041,16,11.011441872847483,4.988558127152517
2026-01-05,SKU00041,5,9.828382556866666,-4.828382556866666
2025-11-17,SKU00042,6,9.344213285292021,-3.344213285292021
2025-11-24,SKU00042,7,10.59496216676349,-3.594962166763491
2025-12-01,SKU00042,15,11.20437806308673,3.7956219369132693
2025-12-08,SKU00042,11,10.131279992619472,0.8687200073805279
2025-12-15,SKU00042,14,11.139797354639493,2.8602026453605074
2025-12-22,SKU00042,1,10.682901867531752,-9.682901867531752
2025-12-29,SKU00042,6,9.40382382535703,-3.40382382535703
2026-01-05,SKU00042,3,6.90013624806767,-3.9001362480676702
2025-11-17,SKU00043,22,23.00010126871367,-1.0001012687136708
2025-11-24,SKU00043,41,22.589618911859123,18.410381088140877
2025-12-01,SKU00043,26,23.35630277262239,2.6436972273776114
2025-12-08,SKU00043,43,23.34891840454628,19.65108159545372
2025-12-15,SKU00043,36,25.3459233483883,10.6540766516117
2025-12-22,SKU00043,31,25.642375887035847,5.357624112964153
2025-12-29,SKU00043,18,29.810019363616007,-11.810019363616007
2026-01-05,SKU00043,9,18.258025122003513,-9.258025122003513
2025-11-17,SKU00044,15,9.630734799260521,5.369265200739479
2025-11-24,SKU00044,15,10.523873431443638,4.476126568556362
2025-12-01,SKU00044,13,10.567446785154038,2.432553214845962
2025-12-08,SKU00044,10,11.6601681859394,-1.6601681859393995
2025-12-15,SKU00044,16,11.690858887457724,4.309141112542276
2025-12-22,SKU00044,2,12.61140280918007,-10.61140280918007
2025-12-29,SKU00044,14,11.17917262567072,2.82082737432928
2025-11-17,SKU00045,8,9.961131148689732,-1.9611311486897325
2025-11-24,SKU00045,3,10.75239063000044,-7.7523906300004395
2025-12-01,SKU00045,4,10.581906843333652,-6.581906843333652
2025-12-08,SKU00045,10,10.618799618199004,-0.6187996181990041
2025-12-15,SKU00045,10,9.889055268040671,0.11094473195932864
2025-12-22,SKU00045,14,10.172181417099667,3.827818582900333
2025-12-29,SKU00045,10,8.895278775344389,1.104721224655611
2026-01-05,SKU00045,3,7.588393548127877,-4.588393548127877
2025-11-17,SKU00046,10,10.415732419443616,-0.41573241944361605
2025-11-24,SKU00046,9,11.335878628253372,-2.335878628253372
2025-12-01,SKU00046,27,11.383156996240878,15.616843003759122
2025-12-08,SKU00046,6,12.765151916393865,-6.765151916393865
2025-12-15,SKU00046,12,11.712444362574935,0.28755563742506496
2025-12-22,SKU00046,19,12.320804313309917,6.679195686690083
2025-12-29,SKU00046,13,10.843813099205589,2.1561869007944114
2025-11-17,SKU00047,15,14.59764491650468,0.4023550834953191
2025-11-24,SKU00047,4,14.324188563192179,-10.324188563192179
2025-12-01,SKU00047,10,15.81051991729849,-5.810519917298491
2025-12-08,SKU00047,21,15.76226935852492,5.23773064147508
2025-12-15,SKU00047,11,15.973135615996718,-4.973135615996718
2025-12-22,SKU00047,21,14.322840073706413,6.677159926293587
2025-12-29,SKU00047,12,15.17066872246056,-3.17066872246056
2026-01-05,SKU00047,1,9.41842127110078,-8.41842127110078
2025-11-17,SKU00048,26,26.896021455116635,-0.8960214551166352
2025-11-24,SKU00048,41,31.127548591475826,9.872451408524174
2025-12-01,SKU00048,10,30.323793011180243,-20.323793011180243
2025-12-08,SKU00048,29,26.576818812329865,2.423181187670135
2025-12-15,SKU00048,27,29.131798621098447,-2.131798621098447
2025-12-22,SKU00048,29,28.339352621502627,0.660647378497373
2025-12-29,SKU00048,27,29.07386196863307,-2.0738619686330715
2026-01-05,SKU00048,13,19.390733770398377,-6.390733770398377
2025-11-17,SKU00049,1,18.556502948256647,-17.556502948256647
2025-11-24,SKU00049,16,19.9869335964524,-3.986933596452399
2025-12-01,SKU00049,12,17.18064132062814,-5.1806413206281405
2025-12-08,SKU00049,25,16.661474028498183,8.338525971501817
2025-12-15,SKU00049,15,20.32698074887317,-5.326980748873169
2025-12-22,SKU00049,20,21.005171835334718,-1.0051718353347177
2025-12-29,SKU00049,16,18.877378605817636,-2.8773786058176363
2026-01-05,SKU00049,9,12.887177065785297,-3.8871770657852966
2025-11-17,SKU00050,80,98.16698634233092,-18.166986342330915
2025-11-24,SKU00050,81,99.24512754997255,-18.24512754997255
2025-12-01,SKU00050,107,94.8317511855984,12.168248814401593
2025-12-08,SKU00050,79,97.07029695680143,-18.070296956801428
2025-12-15,SKU00050,75,84.06263719853133,-9.062637198531334
2025-12-22,SKU00050,49,78.47620915775404,-29.47620915775404
2025-12-29,SKU00050,66,71.02883552313699,-5.028835523136991
2026-01-05,SKU00050,32,56.988090705079266,-24.988090705079266
2025-11-17,SKU00051,10,12.193372031367982,-2.193372031367982
2025-11-24,SKU00051,16,11.5687943455492,4.4312056544508
2025-12-01,SKU00051,19,12.372932187207946,6.627067812792054
2025-12-08,SKU00051,6,11.582833415554383,-5.582833415554383
2025-12-15,SKU00051,5,13.215350831623645,-8.215350831623645
2025-12-22,SKU00051,5,13.16632821143646,-8.16632821143646
2025-12-29,SKU00051,8,12.330690504380097,-4.330690504380097
2026-01-05,SKU00051,3,8.170067111070727,-5.170067111070727
2025-11-17,SKU00052,11,6.97218513833915,4.02781486166085
2025-11-24,SKU00052,17,9.359192170420771,7.640807829579229
2025-12-01,SKU00052,8,9.6363195132236,-1.6363195132236008
2025-12-08,SKU00052,5,10.760668242371377,-5.760668242371377
2025-12-15,SKU00052,7,10.622624342273966,-3.6226243422739657
2025-12-22,SKU00052,12,10.615907471902013,1.3840925280979874
2025-12-29,SKU00052,5,12.194866958789525,-7.194866958789525
2025-11-17,SKU00053,13,12.882834336980281,0.11716566301971909
2025-11-24,SKU00053,18,13.233651188054322,4.766348811945678
2025-12-01,SKU00053,8,14.71513675480351,-6.71513675480351
2025-12-08,SKU00053,17,13.903773020706135,3.0962269792938653
2025-12-15,SKU00053,11,14.887449935419673,-3.8874499354196725
2025-12-22,SKU00053,12,14.977746177720576,-2.977746177720576
2025-12-29,SKU00053,17,15.851222406238547,1.1487775937614533
2026-01-05,SKU00053,1,10.007229669870418,-9.007229669870418
2025-11-17,SKU00054,8,12.86800296707274,-4.868002967072741
2025-11-24,SKU00054,11,13.454557886111143,-2.454557886111143
2025-12-01,SKU00054,8,13.344996027690145,-5.344996027690145
2025-12-08,SKU00054,14,13.565968820167996,0.43403117983200445
2025-12-15,SKU00054,6,13.473469917567407,-7.473469917567407
2025-12-22,SKU00054,17,12.98338795820563,4.016612041794369
2025-12-29,SKU00054,18,11.852332119178437,6.1476678808215635
2026-01-05,SKU00054,7,8.510039745178197,-1.5100397451781973
2025-11-17,SKU00055,18,28.6632725084309,-10.6632725084309
2025-11-24,SKU00055,45,27.76719627012169,17.23280372987831
2025-12-01,SKU00055,26,29.206314126238475,-3.2063141262384747
2025-12-08,SKU00055,42,30.64023797589164,11.35976202410836
2025-12-15,SKU00055,25,31.721929116255804,-6.721929116255804
2025-12-22,SKU00055,41,33.55353670889874,7.44646329110126
2025-12-29,SKU00055,25,33.566408795357454,-8.566408795357454
2026-01-05,SKU00055,13,22.59577562466955,-9.59577562466955
2025-11-17,SKU00056,15,13.252058064421298,1.7479419355787016
2025-11-24,SKU00056,10,12.469102570569321,-2.469102570569321
2025-12-01,SKU00056,23,13.325072292073287,9.674927707926713
2025-12-08,SKU00056,15,15.531298958972183,-0.531298958972183
2025-12-15,SKU00056,10,18.07104646250822,-8.071046462508221
